"","Ensembl_ID","logFC","logCPM","LR","PValue","FDR"
"ARIH2OS","ENSG00000221883",-0.175691811125946,2.06739490348299,0.472288655492648,0.491936159968709,0.604392620090205
"FAM200C","ENSG00000221886",-1.08958784107503,-0.0287303882975982,7.72756573958251,0.00543840212791154,0.0208173984844877
"FAM200A","ENSG00000221909",-0.320375044962979,0.639261373725355,1.35169079154925,0.244982747738123,0.359107425885099
"PPP2R2A","ENSG00000221914",-0.697867113430969,6.00675891563675,5.92974871227256,0.0148873646066577,0.0440850641840563
"C19orf73","ENSG00000221916",-0.0176019216332732,-0.491754881856623,0.0023865003688428,0.961037384632743,0.97292300599746
"ZNF880","ENSG00000221923",-0.330308613834404,3.36301299141033,0.878719321464104,0.348552686961509,0.468912581754792
"TRIM16","ENSG00000221926",0.0465829345281758,1.22566451218674,0.0200513564322193,0.887393745478848,0.921089111693993
"TIGD1","ENSG00000221944",-0.569098125440642,2.784855627214,4.03009138659678,0.0446955197532109,0.0994159181086536
"FXYD7","ENSG00000221946",-1.0767911871649,1.31148373272995,9.72443589335045,0.00181834120949035,0.00940939469919668
"LINC01465","ENSG00000221949",-1.86810236426781,1.40072548248008,26.2270468949476,3.03541245540344e-07,1.48267458231477e-05
"APOL6","ENSG00000221963",-0.486982808403502,6.34186518455507,2.01774483315467,0.15546989157973,0.254414591910679
"FADS3","ENSG00000221968",-0.349174217837854,6.66858090157822,0.808436257795179,0.368582975760334,0.488927893587165
"CCNL2","ENSG00000221978",-1.13389799233945,7.22599153576835,11.4014185140247,0.000733880469954539,0.00483348861245921
"UBA52","ENSG00000221983",0.779638027750837,9.81688525569423,5.85805822877091,0.0155058911432673,0.0454201270649619
"PPT2","ENSG00000221988",0.708465878190973,3.25925356257167,6.89563600266825,0.00864064166713985,0.029361385999696
"EXOC3-AS1","ENSG00000221990",0.177475882714357,-0.38564063622726,0.206505404976141,0.649520329798116,0.740080602166908
"TIAF1","ENSG00000221995",-0.147687283631243,4.51530670049449,0.223138580697487,0.636658813124989,0.729554880235066
"BTBD19","ENSG00000222009",-1.62032951185878,3.31629136676257,14.5091193197274,0.000139482687762569,0.00139277016239058
"FAM185A","ENSG00000222011",-0.307405072191036,0.967394132133237,0.876429034697047,0.349181606910286,0.469449626984751
"HDAC4-AS1","ENSG00000222020",-0.254715176186791,-0.760200103337945,0.683191383938457,0.408489944032675,0.527721400121297
"CYTOR","ENSG00000222041",-1.12383196542562,3.0069329647121,4.98473180576741,0.0255719486273304,0.0656167569152547
".69","ENSG00000222043",-0.459661095819652,1.53884999463302,2.00180230695295,0.157112295610812,0.256482465484317
"RNU2-63P","ENSG00000222724",0.0225470426308206,3.04763003829971,0.00170580909196616,0.967055583689497,0.977421579769751
"RNU4-47P","ENSG00000222808",0.239822121660807,1.13140570150935,0.346853523181558,0.555899701351668,0.660578437278119
"RNU6-722P","ENSG00000223309",0.413542170889414,-0.812987962686262,1.56830803537322,0.210452898201692,0.320593812477471
"RPS10P7","ENSG00000223396",-0.575603039923839,2.10473126039387,2.76938788827354,0.0960828974234408,0.176047596336788
"ZDHHC12-DT","ENSG00000223478",0.192183737437948,1.26250794348982,0.282328106156733,0.595179337889604,0.693437223420608
"NUTM2A-AS1","ENSG00000223482",-0.81992238961147,5.74065173642204,9.86603403432417,0.00168358028022405,0.00890534210993389
"EXOSC6","ENSG00000223496",-0.16652059575186,6.12272677142414,0.585314194880226,0.44423683240923,0.561903370608829
"VPS52","ENSG00000223501",-0.585707360296713,4.65866542378781,4.10652721456057,0.0427179940685524,0.0962075095439596
"RPL35AP5","ENSG00000223505",-2.75744228582527,0.967601767273207,29.8144330201129,4.75439330812618e-08,3.808115672283e-06
"RPL23AP53","ENSG00000223508",-0.272164662261588,1.45455648922641,0.543096978675322,0.46115206453786,0.577458147158316
"RABGAP1L-IT1","ENSG00000223525",-1.61591187770421,0.168661455068536,11.388403454606,0.000739040214373202,0.0048610247742746
"EEF1A1P8","ENSG00000223529",0.5106566580214,0.399964489492702,2.14450508074562,0.143081171230932,0.23862345113606
"LINC00630","ENSG00000223546",-1.59799401016645,2.65624446059587,13.1708680545364,0.000284334992448677,0.00236824965575826
"ZNF844","ENSG00000223547",-1.2782260176972,3.49073411291833,14.37426665431,0.000149836054566607,0.00147149475341682
"TMSB4XP4","ENSG00000223551",0.570687185318541,3.79691915636282,1.82428956695614,0.176803525133086,0.280065807276206
"TINCR","ENSG00000223573",-2.16547836117179,1.86816909873697,22.8423507184085,1.75847786685043e-06,5.28181517345519e-05
".70","ENSG00000223576",-2.03744056236993,0.450317050148973,24.9932254769644,5.75321059111568e-07,2.31652246990382e-05
"RPL17P9","ENSG00000223583",-0.690959544241484,-0.0659911488524174,5.90927920381344,0.0150613332712386,0.044471530924299
"HBD","ENSG00000223609",0.936310697990863,7.82945276010056,1.85399375996846,0.173319609998411,0.276043997194391
".71","ENSG00000223612",0.492602992354692,-0.948183529041112,1.87332531413905,0.171094712605045,0.273259973026369
"BCL10-AS1","ENSG00000223653",-0.829726954340598,-0.941153929336287,4.83558519381035,0.0278781778526815,0.0701687943316859
"EEF1A1P24","ENSG00000223668",0.273954442988335,0.365180701394415,0.552667554675899,0.457229776656196,0.573819325467442
"LINC01422","ENSG00000223704",-1.18065955716768,2.60217625308164,4.95348591927249,0.0260381162562588,0.0665218979474302
"NSUN5P1","ENSG00000223705",-1.01638440631576,4.91635158908754,11.4035787377372,0.000733027590428047,0.00483214382398099
"CCDC18-AS1","ENSG00000223745",-1.60234071465661,4.66031587111637,13.8982113256269,0.000192982035646971,0.00179691963159939
"LINC00205","ENSG00000223768",-0.137215212499797,2.1663754093108,0.144818918884901,0.703536587526774,0.782652933167105
"CD99P1","ENSG00000223773",-0.149361183166693,4.86269031966247,0.272946856577406,0.601361811314149,0.698673342038384
"ENTPD3-AS1","ENSG00000223797",-0.517864224152022,1.34053247025243,2.63800302407052,0.104334616306103,0.187156199050025
"IL10RB-DT","ENSG00000223799",-0.612330203950548,0.948592778423369,3.76071415151733,0.0524701637505395,0.111975433255341
"RPS20P14","ENSG00000223803",0.885357128632558,2.75082931867168,4.71777237012615,0.0298523923191189,0.0736691967484236
"LINC00114","ENSG00000223806",-0.658423567865828,4.75596296813035,1.59030534173752,0.207282514431726,0.317150549450946
"EEF1A1P1","ENSG00000223822",0.377987049826192,-0.922327254125056,0.824781524540171,0.363785859267955,0.4839865807621
"DAZAP2P1","ENSG00000223825",-1.50608496560659,-0.24169720940786,22.2948801874567,2.33829208038794e-06,6.53581152225507e-05
"PDGFA-DT","ENSG00000223855",-0.409794329243112,0.884119573944179,0.644173052550315,0.422203701847494,0.541054809075019
".72","ENSG00000223861",-0.192419047435341,-0.585543489713638,0.229896738217548,0.631600406110812,0.725320500288205
"HLA-DPB1","ENSG00000223865",0.237279071286387,8.77601308494907,0.497461015138143,0.480617859512572,0.594414196642657
"OSER1-DT","ENSG00000223891",-0.290724561923169,1.80184857587402,0.7206182319457,0.395941192730114,0.515578348858775
"RPL18AP9","ENSG00000223916",0.621692424729147,-0.159499046876228,3.3550222800561,0.0670003041280889,0.134237797536404
"AFG3L1P","ENSG00000223959",-0.448259820282405,4.28266797786162,2.86560467922186,0.0904916958078064,0.16767976170954
"CHROMR","ENSG00000223960",-0.727957615126805,5.35353625738558,6.00786241821986,0.014242270448327,0.042632377966481
".73","ENSG00000223969",0.0703682859116758,2.69773495048297,0.0161437055058684,0.898894586113019,0.9294613388662
"EPB41L4A-AS1","ENSG00000224032",0.734531351751706,5.40007698798096,8.23303772375007,0.00411346222321167,0.0169522434858665
"CCNT2-AS1","ENSG00000224043",0.0854162484945381,0.630989701981541,0.0702535788364145,0.790967926999153,0.851864395028799
"DMTF1-AS1","ENSG00000224046",-0.0789560929235429,-0.206036740509418,0.0550333040694895,0.814525588779082,0.869442016309434
"CPTP","ENSG00000224051",0.0166034075815552,3.35996357127923,0.00318036512574338,0.955027358277024,0.968681752696835
"SNHG14","ENSG00000224078",-1.68828038656311,6.8367829231498,14.9170077835957,0.000112345561835792,0.00120074433110422
"UBE2FP1","ENSG00000224080",-1.15418279057293,1.85315528690364,9.2893489259566,0.00230490066153198,0.0111669626196759
"PPM1F-AS1","ENSG00000224086",-1.56904297232318,4.19180417283467,17.7820433505449,2.47710076942728e-05,0.000386427720030656
".74","ENSG00000224114",-1.13620224309898,4.49991648833933,5.4698311017898,0.0193474952418865,0.0535163357062059
"BAZ2B-AS1","ENSG00000224152",-0.699863920212709,2.08094809355878,4.67453939550015,0.0306129109285829,0.0750755195918854
"HCG14","ENSG00000224157",-1.14610275475643,-0.767283389379316,6.49622248247476,0.0108103936250359,0.0345979042375476
"DNAJC27-AS1","ENSG00000224165",-1.13397123584408,0.577299731109934,9.72543639145464,0.00181735165455176,0.00940939469919668
"PITX1-AS1","ENSG00000224186",-1.88528037701929,2.15879834759995,18.6718157100436,1.55260576474242e-05,0.000271487331961649
"RPSAP18","ENSG00000224261",-0.212692840824453,-0.196949583417905,0.5035439137366,0.477947082409554,0.591989992828195
".75","ENSG00000224272",-0.286395784142577,1.89750520013121,0.31255927234514,0.576113943441517,0.677957782732364
".76","ENSG00000224280",-0.23161843272374,-1.27896802961896,0.422592286378823,0.515646369866379,0.62469244919998
"SLC25A5-AS1","ENSG00000224281",-0.0983614419200604,0.75238423955432,0.131776538492382,0.716597127795739,0.792860305228439
"RPL7P7","ENSG00000224315",-2.46610634373444,-0.402157280325541,23.3916796213234,1.3214888825943e-06,4.26137259153459e-05
"IGHV4-59","ENSG00000224373",-1.51614955115786,2.48244441460967,8.51471370499128,0.00352286342910555,0.0151902496986179
"PRR29","ENSG00000224383",-0.782879580055741,2.53605732297939,6.86660517148286,0.00878213265023601,0.0296819041530075
"PELATON","ENSG00000224397",2.5152256696838,1.52203960365177,13.2012989858762,0.000279755148919863,0.00233944039915857
"HSP90AA2P","ENSG00000224411",-0.0405653451670832,0.460885249015914,0.0125531223594848,0.910791121971918,0.937212745899823
".77","ENSG00000224415",0.792143998589432,0.635165104478719,5.39533655978854,0.0201906311988622,0.055182539644221
"ADM5","ENSG00000224420",-0.466934352884659,2.87169903672472,2.19064601394002,0.138851068285336,0.233160867370935
"PRKAR2A-AS1","ENSG00000224424",-0.334331281284462,0.305653106996593,1.05398997756,0.304589945502875,0.424121882282077
"LINC00539","ENSG00000224429",-0.662430857526473,3.87369478927303,2.55143811716034,0.11019391123843,0.19520438640073
"ATXN1L","ENSG00000224470",-0.977012130669127,7.12184718735061,9.93393773077582,0.0016225904693926,0.00867983943016553
".78","ENSG00000224478",-1.0667630526474,-0.110386906798085,8.24030882076165,0.0040970161008352,0.0168938128619548
"SMIM13","ENSG00000224531",0.101454572106014,3.54595121881261,0.155290096255634,0.693530360206938,0.774935521365256
"EIF4BP3","ENSG00000224546",-0.0207527625344358,1.25287666313802,0.00587016336790214,0.938928241520526,0.958470730954499
"RPS26P20","ENSG00000224553",-0.0844446474375069,-1.02787192707851,0.0636745404147305,0.800779704880939,0.859449322333855
"HLA-DPB2","ENSG00000224557",-0.523263604317674,-0.495359086958072,1.16523941754158,0.280381575614527,0.398200639990965
"HNRNPA1L3","ENSG00000224578",0.716152028076582,3.86237402811656,5.46880390442649,0.0193588702101926,0.0535243330481577
"ZMIZ1-AS1","ENSG00000224596",-1.1628116649005,-0.603387222933249,11.5743926359782,0.000668662727974989,0.00453218258479135
"SVIL-AS1","ENSG00000224597",-0.421789491303285,1.97090294598038,1.27629468283367,0.258589114748323,0.373771284711411
"RPS5P2","ENSG00000224598",-1.37642409938166,-1.12959022969629,8.36801513172527,0.00381882488427374,0.0161169555597479
"TNK2-AS1","ENSG00000224614",-1.44421883600664,1.4341262556132,11.8975046754628,0.000562091939069979,0.00395635516061345
"RTCA-AS1","ENSG00000224616",-0.584696906589696,1.67740614252469,2.52562273715717,0.112010553096946,0.197854017073361
"RPS27AP16","ENSG00000224631",0.76904182053242,4.62766280626654,3.54238940888782,0.0598192298659417,0.123398904256826
"SH3BP5-AS1","ENSG00000224660",-0.609695845635126,4.66964371201346,2.10713360787525,0.146613716650713,0.242883481670446
"LAMTOR5-AS1","ENSG00000224699",-1.81846299245072,3.40952065019621,24.493421309636,7.45639946039014e-07,2.72268233237481e-05
".79","ENSG00000224738",-0.0967560881845707,0.103367071044247,0.109675740328157,0.740513603175415,0.811905479843047
".80","ENSG00000224745",-2.46547301495869,2.44894813534668,18.8942501068964,1.38168496426218e-05,0.000249220678731381
"TMEM183BP","ENSG00000224831",0.235080185255924,-0.309452351935424,0.733688985858066,0.391690051765795,0.511383611533329
".81","ENSG00000224848",-0.642616460088781,-0.0956416167456808,1.40191541818334,0.2364031303424,0.350395412616939
"RPL29P11","ENSG00000224858",0.531469112075731,0.781649098120366,3.37213734051849,0.0663076793500124,0.133259383104881
"YBX1P1","ENSG00000224861",0.740940284748037,2.09942493368664,4.99637267972739,0.0254004985710997,0.0653230843625484
"MRPL20-AS1","ENSG00000224870",-1.37513394896414,4.03898442295985,18.4609604045288,1.7342056095482e-05,0.000295947252818431
"NDUFAF8","ENSG00000224877",0.581429981952712,4.29490311200701,3.7841778139163,0.0517393235107565,0.110860411572451
".82","ENSG00000224888",-3.6177879429866,1.71437637934149,54.5193651401351,1.53923532484712e-13,7.6438426231908e-10
"RPS4XP16","ENSG00000224892",0.21406904945288,0.833899923017591,0.497801749601109,0.48046761003365,0.594369747948217
".83","ENSG00000224905",0.574189620694694,1.76447101419176,2.64158740124574,0.104099482794124,0.186807286758235
"LINC00863","ENSG00000224914",-0.474666448076759,3.22544676756727,4.00637666971546,0.0453284651517825,0.100446746070394
"GOT1-DT","ENSG00000224934",-0.51550881830301,0.031325030060791,2.26071252750868,0.132692995904273,0.225041859420098
"PRRT4","ENSG00000224940",-0.324989575438615,1.03736925624804,0.445567589294214,0.504447386054852,0.614443394444051
".84","ENSG00000224950",-1.80054892410731,2.27069199256566,11.4479001263606,0.000715748371004331,0.00475188022781752
"INE1","ENSG00000224975",-1.8073666466515,2.41782572572594,24.1488935466724,8.91673834809013e-07,3.15538166056643e-05
".85","ENSG00000224985",-1.22127776436827,-0.25925530445471,13.2947082315983,0.000266156261278973,0.00226198980719011
".86","ENSG00000224992",-0.53347592607429,-0.954373154183618,1.54924482611896,0.213246959615432,0.323759854865737
"RPL29P12","ENSG00000224993",-0.726035339212704,0.302963628058275,4.48456522977808,0.0342022448741247,0.0817649801120842
"UBE2D3P1","ENSG00000225022",0.0365892992303164,0.0618539440619989,0.0115634844746495,0.9143656364369,0.940046874034707
"EIF4BP7","ENSG00000225031",0.229806163801597,0.331509545977095,0.619818343312176,0.431114798720451,0.549422435529279
".87","ENSG00000225032",-2.4712549648971,4.63926686968545,31.132859159994,2.40957717190746e-08,2.31599230368241e-06
"RPL3P7","ENSG00000225093",0.663290329948017,1.33598174841847,4.6176146333834,0.0316452165448306,0.0770721654544525
".88","ENSG00000225111",-0.7186696869835,-0.583977251431351,3.63220159596982,0.05667180201786,0.118425277913738
"PSME2P2","ENSG00000225131",0.932111725566902,0.833181791224141,7.61814803474227,0.00577837984339539,0.0218271559094585
"DYNC1I2P1","ENSG00000225137",-0.0745293444160334,-1.96649797060161,0.0473420991209537,0.827754501716698,0.878527218534969
"SLC9A3-AS1","ENSG00000225138",-1.95418909221755,2.45115313010361,22.5701766132501,2.02605442110853e-06,5.82632111328704e-05
"NPM1P39","ENSG00000225159",0.254821141455745,-0.858224847765621,0.60917212720814,0.435099689238554,0.553223109181188
"RPSAP56","ENSG00000225178",0.623252242965323,4.90279670732244,3.65913850592369,0.055762458885334,0.1169929541034
"PLEKHM1","ENSG00000225190",-0.726135502959359,6.78268866514012,7.12335464035949,0.00760862071489975,0.0266839056992882
"RPS12P26","ENSG00000225193",0.129233375921156,0.461814806654582,0.244097672527786,0.62126209873375,0.716097698022082
".89","ENSG00000225195",-1.42125256755581,1.14681385531373,8.33005584718415,0.0038994459008261,0.0163404998921251
".90","ENSG00000225200",1.06422596434692,3.71176300013901,7.99533632796928,0.00468979880327081,0.0186207086337048
".91","ENSG00000225205",-0.337397272618733,2.81914534067028,0.734726323769912,0.391355479651445,0.511081165484505
"RPS27AP12","ENSG00000225224",-1.3020971440794,1.10782856001234,18.0284216222291,2.17631418118862e-05,0.000350895331940997
"RPS2P1","ENSG00000225246",-1.9766811854256,1.23664598268286,19.0920538037054,1.24562432682967e-05,0.000228820113700473
"TAF1A-AS1","ENSG00000225265",0.581405730504268,-1.32750577325731,2.60497190272648,0.106529045523712,0.190318949539784
"RPL21P27","ENSG00000225272",-1.31678823451779,-1.14296863472845,7.68190269515419,0.00557773278286909,0.0212144659175858
".92","ENSG00000225300",-2.43589804501479,0.826791941159901,19.4800551278591,1.01655603436359e-05,0.0001982284267009
".93","ENSG00000225313",-2.18357103809025,2.98374458510129,32.0335355235734,1.51533945630975e-08,1.67226127556316e-06
"RPL23AP18","ENSG00000225338",-0.846629693763441,1.72296056914271,7.6644617510759,0.00563190589121558,0.0213714044746128
"NRSN2-AS1","ENSG00000225377",0.125670054715709,1.92823206553263,0.168042641015667,0.68185726539908,0.765567076638442
".94","ENSG00000225408",-2.25826312999177,-0.730571728758937,24.8860175750037,6.08219729302821e-07,2.40351658545184e-05
"RPL21P3","ENSG00000225419",0.192830276243823,-0.282255625588907,0.477314182756206,0.48964140672257,0.602368098873068
"LINC01504","ENSG00000225434",-2.23441037231351,3.11565320373977,16.882535147245,3.97657939122714e-05,0.000552125626938509
"BOLA3-DT","ENSG00000225439",-2.3527402692147,2.96028656120474,29.9658016889748,4.39733703786757e-08,3.61942139172105e-06
"RPS15AP10","ENSG00000225447",-1.6478681267686,1.77341558687498,16.9324305382796,3.87341484296796e-05,0.000543174768522431
"JPX","ENSG00000225470",-1.28822516305201,3.97754329288311,9.02214348013178,0.00266728425349007,0.0123907704423121
"NUTM2B-AS1","ENSG00000225484",-1.43059403161161,5.28741055883417,21.6283152963129,3.30930176354372e-06,8.43374221764002e-05
".95","ENSG00000225507",0.0167577373774695,1.0459366625979,0.00169604091043141,0.967149992451452,0.977450687710585
"LINC01703","ENSG00000225518",-1.36602095287987,1.10664766005816,13.1037082401316,0.000294711821952851,0.00242978235940983
"MKRN2OS","ENSG00000225526",-2.61960375031897,1.07366139133535,28.224570767343,1.08024525325503e-07,7.02431837118109e-06
"TMA7B","ENSG00000225528",-1.25327367746382,0.126528369054583,6.17374100756584,0.0129660144642992,0.0396729684717867
"UBE2D3P2","ENSG00000225558",-1.28019650381264,-1.02695978118287,13.6290538893962,0.000222712079919554,0.00198561613802604
"RPL35P5","ENSG00000225573",0.919528384635463,2.25466820699474,5.20497729768829,0.0225223090292832,0.0598319115403461
"RPS27P7","ENSG00000225591",-0.0886594725843128,0.351060141001285,0.0936121142953041,0.759634364093076,0.82769200294439
"ZNF469","ENSG00000225614",-0.327742092039333,3.84727060214076,0.588071547035518,0.443165809873422,0.561084748491054
".96","ENSG00000225616",-0.581915613705292,0.177077991297507,3.73766581521922,0.0531987129097299,0.113205888434389
